0.078125,0.000793457,0.00134277,0.000427246,0.000732422,0.000793457,0.000244141,0,0.000244141,0.917297,0,0,0,0,0,0,0,0,0,0,91.8091,8.19092,
0.0675659,0.000366211,0.000671387,0.000183105,0.000732422,0.000427246,0.00012207,0.000244141,0,0.929688,0,0,0,0,0,0,0,0,0,0,91.8091,8.19092,
0.427917,0.105042,0.0126953,0.00128174,0.00177002,0.000427246,0.00195312,0.00158691,0.000183105,0.430298,0.00140381,0,0,0,0,0,0,0,0,0.0154419,91.3513,8.64868,
0.324463,0.0662842,0.0214844,0.0183716,0.00524902,0.00646973,0.00671387,0.00146484,0.00378418,0.169067,0.0319824,0.0146484,0.0292969,0.019043,0.00286865,6.10352e-05,0.000183105,0.00213623,0.00177002,0.274658,90.0146,9.98535,
0.47644,0.113953,0.083252,0.0249023,0.00750732,0.00994873,0.00640869,0.00439453,0.00354004,0.269653,0,0,0,0,0,0,0,0,0,0,90.0146,9.98535,
0.419983,0.114624,0.0172729,0.00140381,0.00213623,0.00463867,0.000915527,0.00128174,0.000488281,0.437256,0,0,0,0,0,0,0,0,0,0,90.0146,9.98535,
0.06427,0.000244141,0.000854492,0.000854492,0.000366211,0.00012207,0.000610352,0.000610352,0.000366211,0.931702,0,0,0,0,0,0,0,0,0,0,90.9851,9.01489,
0.0630493,0.000915527,0.000366211,0.000793457,0.000793457,0,0.000488281,0.000183105,6.10352e-05,0.93335,0,0,0,0,0,0,0,0,0,0,90.9851,9.01489,
0.0579834,0.000549316,0.000427246,0.000793457,0.000610352,0.000244141,0.000305176,0.000610352,0,0.938477,0,0,0,0,0,0,0,0,0,0,90.9851,9.01489,
0.0771484,0.000244141,0.000183105,0.000732422,0.000244141,0.00012207,0.000427246,0.000610352,0.000244141,0.920044,0,0,0,0,0,0,0,0,0,0,90.9851,9.01489,
0.067627,0.000183105,0.000183105,0.000549316,0.000305176,0.000244141,0.000244141,0.000305176,0.000366211,0.929993,0,0,0,0,0,0,0,0,0,0,90.9851,9.01489,
0.0483398,0.000854492,0.000366211,0.000915527,0.000427246,6.10352e-05,0.000244141,0.000305176,0.000244141,0.948242,0,0,0,0,0,0,0,0,0,0,90.9851,9.01489,
0.43988,0.112854,0.0244141,0.0010376,0.000915527,0.000976562,0.00128174,0.00170898,0.00274658,0.414185,0,0,0,0,0,0,0,0,0,0,90.9851,9.01489,
0.320496,0.0727539,0.0119629,0.0158081,0.00732422,0.00402832,0.0078125,0.00683594,0.00390625,0.154968,0.0335693,0.0206909,0.0263672,0.0158081,0.00439453,0.00170898,0.000549316,0.00256348,0,0.288452,89.2273,10.7727,
0.496765,0.138,0.0516968,0.019043,0.00482178,0.00762939,0.00366211,0.00500488,0.00256348,0.270813,0,0,0,0,0,0,0,0,0,0,89.2273,10.7727,
0.525208,0.141357,0.0374146,0.0116577,0.00872803,0.0134277,0.00158691,0.00177002,0.0020752,0.251892,0.000976562,0,0,0,0,0,0,0,0,0.00390625,89.1785,10.8215,
0.0762329,0.000549316,0.000305176,0.000427246,0.000366211,0.000183105,0.000488281,0.000732422,0.000427246,0.920288,0,0,0,0,0,0,0,0,0,0,90.8203,9.17969,
0.0561523,6.10352e-05,0.000244141,0.000366211,0.000366211,0.000305176,0.000183105,0.000305176,0.00012207,0.941895,0,0,0,0,0,0,0,0,0,0,90.8203,9.17969,
0.0613403,0.000183105,0.000366211,0.000183105,0.000183105,0.000427246,0.00256348,0.000488281,0.00012207,0.934143,0,0,0,0,0,0,0,0,0,0,90.8203,9.17969,
0.0543823,0.000183105,0.000305176,0.000671387,0.000183105,0.000244141,6.10352e-05,0.000305176,0.000244141,0.94342,0,0,0,0,0,0,0,0,0,0,90.8203,9.17969,
0.046875,0.000366211,0.000488281,0.00109863,0.000183105,0,0.000244141,0.000610352,0.000427246,0.949707,0,0,0,0,0,0,0,0,0,0,90.8203,9.17969,
0.0725708,0.000488281,0.000488281,0.00115967,0.000305176,0.00012207,0.000427246,0.000244141,0.00012207,0.924072,0,0,0,0,0,0,0,0,0,0,90.8203,9.17969,
0.418274,0.0756226,0.015686,0.00421143,0.000732422,0.000488281,0.000305176,0.0012207,0.00134277,0.482117,0,0,0,0,0,0,0,0,0,0,90.8203,9.17969,
0.358704,0.071106,0.0284424,0.0214844,0.00695801,0.00213623,0.0131226,0.00378418,0.000854492,0.100342,0.0319214,0.0174561,0.0337524,0.0179443,0.0020752,0.000488281,0,6.10352e-05,6.10352e-05,0.289307,89.8865,10.1135,
0.587769,0.153931,0.0357056,0.0131836,0.0108032,0.00317383,0.00146484,0.00183105,0.0055542,0.186584,0,0,0,0,0,0,0,0,0,0,89.8865,10.1135,
0.479858,0.108154,0.0222778,0.00274658,0.00372314,0.000915527,0.00152588,0.00231934,0.000793457,0.377686,0,0,0,0,0,0,0,0,0,0,89.8865,10.1135,
0.0727539,0.000244141,0.000366211,0.000976562,0.000610352,0.00012207,0.000244141,0.000244141,0.000427246,0.924011,0,0,0,0,0,0,0,0,0,0,89.8865,10.1135,
0.0614014,6.10352e-05,0.000610352,0.00164795,0.000366211,6.10352e-05,6.10352e-05,0.000366211,0.00012207,0.935303,0,0,0,0,0,0,0,0,0,0,89.8865,10.1135,
0.0494385,0.000305176,0.000427246,0.00140381,0.000305176,0.000183105,0.000183105,0.000305176,0.00012207,0.947327,0,0,0,0,0,0,0,0,0,0,89.8865,10.1135,
0.0494995,0.000244141,0.000427246,0.00109863,0.000244141,0.00012207,0,0.000183105,0.000183105,0.947998,0,0,0,0,0,0,0,0,0,0,89.8865,10.1135,
0.0651855,0.000549316,0.000549316,0.0012207,0.000427246,6.10352e-05,6.10352e-05,0.000427246,0.00012207,0.931396,0,0,0,0,0,0,0,0,0,0,89.8865,10.1135,
0.0750732,0.000610352,0.000427246,0.000915527,0.000671387,0.00012207,0.000427246,0.000488281,0.000244141,0.921021,0,0,0,0,0,0,0,0,0,0,89.8865,10.1135,
0.395935,0.098999,0.0110474,0.00115967,0.0010376,0.0022583,0.000427246,0.000366211,0.00158691,0.487183,0,0,0,0,0,0,0,0,0,0,89.8865,10.1135,
0.211548,0.0213013,0.0210571,0.015686,0.00762939,0.00689697,0.0117188,0.00317383,0.0010376,0.306946,0.0343628,0.0203857,0.0334473,0.0155029,0.00128174,0,0,0.00012207,0,0.287903,88.7329,11.2671,
0.665405,0.169495,0.0247803,0.00372314,0.00152588,0.0020752,0.0012207,0.000793457,0.00115967,0.127441,0.000732422,0,0.000305176,0.000183105,0,0,0,0,0,0.00115967,88.7329,11.2671,
0.517639,0.12677,0.0274048,0.000854492,0.00213623,0.0010376,0.000732422,0.00146484,6.10352e-05,0.321899,0,0,0,0,0,0,0,0,0,0,88.7329,11.2671,
0.0738525,0.000610352,0.000610352,0.000915527,0.00012207,0.000183105,0.000366211,0.000305176,0.000244141,0.922791,0,0,0,0,0,0,0,0,0,0,90.6921,9.30786,
0.0643921,0.000305176,0.000183105,0.000915527,0.000244141,0.000488281,0.000244141,0.000305176,0.000183105,0.932739,0,0,0,0,0,0,0,0,0,0,90.6921,9.30786,
0.0675049,0.000549316,0.000366211,0.000793457,0.000610352,0.000610352,0.000244141,0.000366211,0.000183105,0.928772,0,0,0,0,0,0,0,0,0,0,90.6921,9.30786,
0.0639038,0.000366211,0.000488281,0.00134277,0.000366211,0.00012207,0.000183105,0.000427246,6.10352e-05,0.932739,0,0,0,0,0,0,0,0,0,0,90.6921,9.30786,
0.0623779,0.000549316,0.000610352,0.0012207,0.000427246,6.10352e-05,0,0.000427246,0,0.934326,0,0,0,0,0,0,0,0,0,0,90.6921,9.30786,
0.0779419,0.000671387,0.000305176,0.0012207,0.000427246,6.10352e-05,0.000183105,0.000244141,0.000183105,0.918762,0,0,0,0,0,0,0,0,0,0,90.6921,9.30786,
0.351196,0.0792236,0.00750732,0.0032959,0.00134277,0.00189209,0.00335693,6.10352e-05,0.000244141,0.55188,0,0,0,0,0,0,0,0,0,0,90.6921,9.30786,
0.370728,0.0786743,0.031311,0.0162354,0.00622559,0.00366211,0.00939941,0.00561523,0.00177002,0.0846558,0.0319824,0.0158081,0.0370483,0.0172119,0.000732422,0.00012207,0,0.00012207,0,0.288696,89.9902,10.0098,
0.670959,0.16864,0.0223389,0.003479,0.00170898,0.0010376,0.000732422,0.00201416,0.000976562,0.128113,0,0,0,0,0,0,0,0,0,0,89.9902,10.0098,
0.432861,0.107788,0.0167236,0.00756836,0.00897217,0.00195312,0.00115967,0.00201416,0.00482178,0.416138,0,0,0,0,0,0,0,0,0,0,89.9902,10.0098,
0.525635,0.130005,0.0314331,0.00537109,0.00213623,0.00286865,0.00579834,0.000854492,0.00146484,0.107544,0.015686,0.00384521,0.0148926,0.0107422,0.000671387,0.000183105,6.10352e-05,0,0,0.140808,89.5142,10.4858,
0.513855,0.132263,0.019043,0.0111694,0.00402832,0.000671387,0.00616455,0.00317383,0.00134277,0.100464,0.0177612,0.0142212,0.0192871,0.0078125,6.10352e-05,0,0,6.10352e-05,0,0.148621,89.093,10.907,
0.661926,0.174866,0.0215454,0.00335693,0.000976562,0.000427246,0.000732422,0.000793457,0.00164795,0.133728,0,0,0,0,0,0,0,0,0,0,89.093,10.907,
0.591919,0.145081,0.0187378,0.00689697,0.00128174,0.000732422,0.003479,0.00378418,0.000976562,0.138306,0.00732422,0.000549316,0.00567627,0.00445557,0.00128174,0,0,0,0,0.069519,89.1174,10.8826,
0.440186,0.100159,0.0252686,0.0153809,0.000976562,0.000671387,0.0106812,0.00427246,0.000549316,0.097168,0.0270386,0.0144653,0.0275879,0.0140381,0.00146484,0.00012207,0,6.10352e-05,6.10352e-05,0.219849,88.6047,11.3953,
0.673035,0.174622,0.0183105,0.00415039,0.000915527,0.00115967,0.000671387,0.000732422,0.000671387,0.125732,0,0,0,0,0,0,0,0,0,0,88.6047,11.3953,
0.656677,0.166321,0.0223389,0.00183105,0.00219727,0.00323486,0.000488281,0.0012207,0.000915527,0.144775,0,0,0,0,0,0,0,0,0,0,88.6047,11.3953,
0.266296,0.0441284,0.0219727,0.0227661,0.00836182,0.00494385,0.0119629,0.0090332,0.00213623,0.210754,0.0343018,0.0183716,0.0377197,0.0147095,0.000427246,6.10352e-05,0,6.10352e-05,6.10352e-05,0.291931,87.8418,12.1582,
0.494019,0.107788,0.0194702,0.00439453,0.00396729,0.000427246,0.000488281,0.00134277,0.000183105,0.36792,0,0,0,0,0,0,0,0,0,0,87.8418,12.1582,
0.669312,0.166321,0.0220947,0.00335693,0.00134277,0.00134277,0.00012207,0.00189209,0.000793457,0.132324,0.00012207,0,0,0,0,0,0,0,0,0.000976562,87.8357,12.1643,
0.503723,0.126953,0.0217896,0.0067749,0.00201416,0.00567627,0.00280762,0.00335693,0.000366211,0.0987549,0.0193481,0.00952148,0.0175781,0.00891113,0.00158691,0,0,6.10352e-05,0,0.170776,87.3047,12.6953,
0.546753,0.130371,0.0231934,0.00701904,0.00512695,0.000976562,0.00415039,0.00567627,0.000244141,0.10907,0.0139771,0.00927734,0.0175781,0.00640869,0.000427246,6.10352e-05,0,6.10352e-05,0,0.119629,87.0544,12.9456,
0.652344,0.158203,0.022522,0.00408936,0.00421143,0.000915527,0.000549316,0.000915527,0.00164795,0.154602,0,0,0,0,0,0,0,0,0,0,87.0544,12.9456,
0.570374,0.133423,0.0270386,0.00708008,0.000976562,0.00457764,0.0010376,0.00390625,0.000732422,0.118408,0.0117188,0.00311279,0.0130005,0.00286865,0.00152588,0,0,0,0,0.10022,86.9446,13.0554,
0.452515,0.0986938,0.0233154,0.0120239,0.00787354,0.00128174,0.00616455,0.00726318,0.000732422,0.1297,0.0220337,0.0135498,0.024292,0.0100708,0.00177002,0,6.10352e-05,0.00012207,0,0.188538,87.1582,12.8418,
0.664551,0.180237,0.0133667,0.00299072,0.00170898,0.00115967,0.000854492,0.00115967,0.000366211,0.133606,0,0,0,0,0,0,0,0,0,0,87.1582,12.8418,
0.632874,0.152466,0.0283813,0.00189209,0.00189209,0.00390625,0.00195312,0.00164795,0.000732422,0.16803,0.000793457,0,0,0,0,0,0,0,0,0.00543213,87.085,12.915,
0.374573,0.085144,0.0206909,0.0142822,0.00836182,0.0043335,0.0116577,0.00238037,0,0.0899048,0.0335083,0.0166016,0.0349731,0.0193481,0.000671387,0,6.10352e-05,6.10352e-05,6.10352e-05,0.283386,86.5051,13.4949,
0.658386,0.17041,0.0235596,0.00341797,0.00183105,0.00146484,0.00109863,0.00183105,0.000976562,0.137024,0,0,0,0,0,0,0,0,0,0,86.5051,13.4949,
0.646851,0.171509,0.0202026,0.0022583,0.00378418,0.000854492,0.000732422,0.000732422,0,0.153076,0,0,0,0,0,0,0,0,0,0,86.5051,13.4949,
0.348633,0.0699463,0.0283813,0.017334,0.0090332,0.00390625,0.0106812,0.00488281,0.000366211,0.107361,0.036438,0.0153198,0.0379028,0.015686,0.00201416,6.10352e-05,0,0.00012207,0,0.291931,86.2122,13.7878,
0.646057,0.167175,0.02948,0.0045166,0.00195312,0.00115967,0.000854492,0.0022583,0.00109863,0.145447,0,0,0,0,0,0,0,0,0,0,86.2122,13.7878,
0.661438,0.17926,0.0203247,0.000610352,0.00164795,0.000854492,0.000488281,0.0010376,0.000366211,0.133972,0,0,0,0,0,0,0,0,0,0,86.2122,13.7878,
0.369324,0.0872192,0.0241089,0.0164185,0.00415039,0.00189209,0.0148926,0.0022583,0.00012207,0.083252,0.0345459,0.0206909,0.0336914,0.0144653,0.0022583,0.000183105,0,0.00012207,0,0.290405,85.6201,14.3799,
0.654846,0.181213,0.0163574,0.00299072,0.00219727,0.000915527,0.0010376,0.00146484,0.000671387,0.138306,0,0,0,0,0,0,0,0,0,0,85.6201,14.3799,
0.646484,0.166992,0.0206299,0.00415039,0.00244141,0.00457764,0.000610352,0.00134277,0.000793457,0.151978,0,0,0,0,0,0,0,0,0,0,85.6201,14.3799,
0.342407,0.0778809,0.0246582,0.015564,0.00415039,0.00421143,0.00689697,0.00140381,0.00152588,0.259216,0.0213013,0.00665283,0.017395,0.0113525,0.00213623,0.000610352,0.00244141,0.000549316,0.000366211,0.19928,85.8459,14.1541,
0.552856,0.125854,0.0227661,0.0090332,0.0078125,0.000854492,0.000915527,0.00384521,0.00341797,0.136353,0.0115967,0.00872803,0.0144653,0.00445557,0,0,6.10352e-05,6.10352e-05,0,0.0969238,85.7178,14.2822,
0.668335,0.160706,0.0252075,0.00177002,0.00134277,0.00219727,0.000549316,0.00140381,0.000793457,0.137695,0,0,0,0,0,0,0,0,0,0,85.7178,14.2822,
0.55835,0.130249,0.0261841,0.0108643,0.00128174,0.0045166,0.000549316,0.00390625,0.000915527,0.123474,0.0115967,0.00762939,0.00720215,0.00476074,0.00146484,0,0,0,0,0.107056,85.1196,14.8804,
0.461731,0.0963745,0.026062,0.0142822,0.00506592,0.0020752,0.0124512,0.0020752,0.000366211,0.123535,0.0219727,0.0133667,0.0281372,0.00720215,0.00109863,6.10352e-05,6.10352e-05,6.10352e-05,0,0.184021,84.8206,15.1794,
0.641846,0.150696,0.0198364,0.0147095,0.0055542,0.00640869,0.00244141,0.00323486,0.00427246,0.151001,0,0,0,0,0,0,0,0,0,0,84.8206,15.1794,
0.648132,0.158142,0.0274048,0.00231934,0.00366211,0.00128174,0.00201416,0.0032959,0.00213623,0.151611,0,0,0,0,0,0,0,0,0,0,84.8206,15.1794,
0.203796,0.0322266,0.0134277,0.0236206,0.00427246,0.00341797,0.012146,0.00311279,0.000488281,0.308228,0.0335693,0.020874,0.0354614,0.0130615,0.00109863,6.10352e-05,6.10352e-05,6.10352e-05,0,0.291016,84.6008,15.3992,
0.641296,0.158203,0.0252075,0.00463867,0.00372314,0.00152588,0.000915527,0.00109863,0.000793457,0.161926,0.00012207,0,0,0.000183105,0,0,0,0,0,0.000366211,84.6008,15.3992,
0.463257,0.122864,0.0301514,0.00976562,0.00610352,0.0020752,0.00164795,0.00366211,0.0043335,0.35614,0,0,0,0,0,0,0,0,0,0,84.6008,15.3992,
0.498962,0.12146,0.0147705,0.00463867,0.00164795,0.000976562,0.00231934,0.000732422,0.0010376,0.353455,0,0,0,0,0,0,0,0,0,0,84.6008,15.3992,
0.31842,0.0697632,0.0234375,0.017395,0.00872803,0.000915527,0.0132446,0.0098877,0.000427246,0.141785,0.0327148,0.0172119,0.0341797,0.0175171,0.00231934,0.00012207,6.10352e-05,0.00012207,0,0.291748,84.5703,15.4297,
0.668945,0.164124,0.0262451,0.00396729,0.00219727,0.00250244,0.00134277,0.00109863,0.000427246,0.12915,0,0,0,0,0,0,0,0,0,0,84.5703,15.4297,
0.661499,0.169006,0.0202637,0.00280762,0.00390625,0.00170898,0.00128174,0.00170898,0.000305176,0.137512,0,0,0,0,0,0,0,0,0,0,84.5703,15.4297,
0.382874,0.0836182,0.0221558,0.0167236,0.00463867,0.00341797,0.0142212,0.00128174,0.000366211,0.0760498,0.0326538,0.022522,0.0308838,0.0165405,0.00170898,6.10352e-05,6.10352e-05,6.10352e-05,0,0.290161,84.3018,15.6982,
0.584961,0.141479,0.0354614,0.0155029,0.00317383,0.00506592,0.00469971,0.00366211,0.0010376,0.204956,0,0,0,0,0,0,0,0,0,0,84.3018,15.6982,
0.639343,0.165466,0.0332642,0.0100708,0.00317383,0.00268555,0.00115967,0.000976562,0.0012207,0.142639,0,0,0,0,0,0,0,0,0,0,84.3018,15.6982,
0.520447,0.130493,0.0266113,0.00567627,0.00427246,0.00457764,0.00628662,0.000976562,0.000610352,0.110718,0.0158691,0.00531006,0.0131226,0.0119019,0.000183105,0,0,6.10352e-05,0,0.142883,84.3079,15.6921,
0.51355,0.134216,0.020813,0.0113525,0.00115967,0.000854492,0.00598145,0.00427246,0.000305176,0.102417,0.0180054,0.012146,0.0185547,0.00909424,0.00012207,0,6.10352e-05,6.10352e-05,0,0.147034,84.375,15.625,
0.447815,0.116577,0.0751953,0.0286255,0.0134277,0.00878906,0.0065918,0.00262451,0.00769043,0.292664,0,0,0,0,0,0,0,0,0,0,84.375,15.625,
0.568481,0.134216,0.0350952,0.0112305,0.0045166,0.00701904,0.00183105,0.00146484,0.00317383,0.231873,0.00012207,0,0,0,0,0,0,0,0,0.000976562,84.3689,15.6311,
0.365723,0.0441284,0.0196533,0.0167847,0.00140381,0.00128174,0.00183105,0.000488281,0.000671387,0.1474,0.0360718,0.0162354,0.0447388,0.00952148,0.000183105,0.00012207,6.10352e-05,6.10352e-05,0,0.29364,84.1248,15.8752,
0.189087,0.0116577,0.00622559,0.00360107,0.00415039,0.00170898,0.00109863,0.00396729,0.00140381,0.7771,0,0,0,0,0,0,0,0,0,0,89.1724,10.8276,
0.0552979,0.000427246,0.000427246,0.000793457,0.000488281,0.000244141,0.000366211,0.000854492,0.00012207,0.940979,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.0574951,0.000976562,0.000244141,0.00128174,0.000183105,0.000244141,0.000305176,0.000244141,6.10352e-05,0.938965,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.0755005,0.000244141,0.000183105,0.000854492,0.000488281,0.000427246,0.000244141,0.000305176,6.10352e-05,0.921692,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.0675659,0.000305176,0.000427246,0.00128174,0.000366211,0.000183105,0.000183105,0.000305176,6.10352e-05,0.929321,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.0656738,0.000732422,0.000366211,0.000671387,0.000427246,6.10352e-05,0.000427246,0.000244141,0.000183105,0.931213,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.0652466,0.00012207,0.000366211,0.0012207,0.000549316,0.00012207,0.00012207,0.000244141,0,0.932007,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.263855,0.0239868,0.00714111,0.0114746,0.00231934,0.0022583,0.00219727,0.00244141,0.000915527,0.683411,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.425781,0.0736694,0.0216675,0.0136719,0.0113525,0.0100708,0.00836182,0.0045166,0.00421143,0.426697,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.600952,0.041748,0.0103149,0.00805664,0.0055542,0.00488281,0.00543213,0.00244141,0.000671387,0.319946,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.271606,0.0281372,0.00439453,0.00305176,0.0022583,0.000732422,0.00128174,0.00012207,0.0010376,0.687378,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.0654907,0.000427246,6.10352e-05,0.000610352,0.0020752,0.00891113,0.00909424,0.0010376,0.000488281,0.911804,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.0566406,0.000244141,0.00524902,0.00500488,0.00653076,0.0127563,0.000244141,0.00317383,6.10352e-05,0.910095,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.0458374,0.000976562,0.000427246,0.00109863,0.000305176,0.000244141,0.000488281,0.00109863,0.000488281,0.949036,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.0448608,0.000183105,0.000183105,0,0.000244141,0,0,0.00396729,0,0.950562,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.055603,0.00012207,0,0,0,0.000305176,0.000183105,0,0,0.943787,0,0,0,0,0,0,0,0,0,0,96.8933,3.10669,
0.0108643,0.000183105,6.10352e-05,0,0,0,0,0,0,0.948181,0.000183105,0.000549316,0.000610352,0.000915527,0,0.00012207,6.10352e-05,0.00012207,0,0.038147,96.2769,3.72314,
0.0527954,6.10352e-05,0,0,0,6.10352e-05,0,0,0,0.888306,0.000549316,0.000610352,0.000793457,0.00250244,0.000183105,0,0,0,0,0.0541382,95.7764,4.22363,
0.03125,0,0,0,0,0,0,0,0,0.91864,0.000549316,0.000610352,0.000732422,0.00146484,6.10352e-05,0.000183105,0.000427246,6.10352e-05,0,0.0460205,95.5017,4.49829,
0.0223389,6.10352e-05,0,0,0,0,0,0,0,0.917908,0.000793457,0.000427246,0.000732422,0.00268555,6.10352e-05,0,6.10352e-05,0,0,0.0549316,95.2759,4.72412,
0.0221558,0.00012207,0,0,0,0,0,0.00012207,6.10352e-05,0.915833,0.000671387,0.000732422,0.000671387,0.00219727,6.10352e-05,0.00012207,0.000366211,0,6.10352e-05,0.0568237,94.928,5.07202,
0.0153198,0,0,0,0,0,0,0,0,0.911499,0.000854492,0.000427246,0.000793457,0.00244141,0.000183105,6.10352e-05,0.00012207,0,0,0.0682983,94.7998,5.2002,
0.055542,0.000488281,0,0,0,0,0,0,0,0.895874,0.000610352,0.000549316,0.000854492,0.00158691,0,0.000305176,0.000488281,0,0,0.0437012,94.2749,5.7251,
0.085144,0.000610352,6.10352e-05,0,0,0,0,0,0,0.907532,6.10352e-05,0,6.10352e-05,0.000244141,6.10352e-05,0,0.000610352,0,0,0.00561523,94.3298,5.67017,
0.0453491,0.000244141,0.000183105,0,0,0,0,0,0.00012207,0.954102,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0698242,0.000488281,0,0,0,0,0,0,0,0.929688,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0483398,0.000305176,0,0,0,0,0,0,0,0.951355,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0485229,0,0,6.10352e-05,0,0,0,6.10352e-05,0,0.951355,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0542603,0.000488281,0,0,0,0,0,0,0,0.945251,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0717773,0.000427246,0,0,0,0,0,0,0,0.927795,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0460815,0.000183105,0,0,0,0,0,0,0,0.953735,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0489502,0.000244141,0,0,0,0,0,0,0,0.950806,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0640869,0.000549316,0,6.10352e-05,0,0.00170898,0,6.10352e-05,0,0.933533,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0720215,0.000244141,0,0,6.10352e-05,0,0,0,0,0.927673,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.109741,0.000488281,0,0,0,0,0.00012207,0,0,0.889648,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.111511,0.000793457,6.10352e-05,0,0,0,0,0,0,0.887634,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0371094,0.00012207,0,0,0,0,0,0,0,0.962769,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0167236,6.10352e-05,0,0,0,0,0,6.10352e-05,0,0.983154,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0463257,0.000244141,0,0,0.00012207,0,0,0,0,0.953308,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0862427,0.000305176,0,0,0,0,0,0,0,0.913452,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0532837,0.000244141,6.10352e-05,0,0,0,0,0,0,0.946411,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0325928,0.000366211,0,0,0.000183105,0,0,0,0,0.966858,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0418091,0.00012207,0,0,0,0.00012207,0.00012207,0,0,0.957825,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0765991,0.000305176,0,0,0,0,0,0,0,0.923096,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
0.0357666,0.00012207,0,0,0,0,0,0,0,0.964111,0,0,0,0,0,0,0,0,0,0,97.3816,2.61841,
